timeStamp,label,threadName,Latency
1516797503683,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,203
1516797503772,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797503795,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797503830,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797503830,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797503873,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797503886,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,188
1516797503928,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,165
1516797503993,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797504022,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,201
1516797504022,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797504093,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,157
1516797504062,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797504074,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797504187,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797504250,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797504225,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797504223,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797504257,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797504265,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797504408,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797504385,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797504424,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,202
1516797504423,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797504449,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797504458,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797504557,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,162
1516797504582,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797504626,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797504626,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797504642,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797504651,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,198
1516797504719,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797504780,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,189
1516797504821,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797504823,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,202
1516797504840,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797504871,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,165
1516797504850,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797504969,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797505036,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797505014,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797505025,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797505036,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797505042,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,201
1516797505186,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,157
1516797505163,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797505203,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,190
1516797505217,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797505230,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797505243,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797505343,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797505359,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797505393,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,188
1516797505406,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797505420,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797505437,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,200
1516797505491,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797505556,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,199
1516797505581,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797505601,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797505642,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797505614,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797505637,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797505800,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797505755,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,203
1516797505779,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797505794,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,188
1516797505826,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,201
1516797505812,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,216
1516797505949,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,157
1516797505958,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797505975,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797505982,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797506027,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,208
1516797506028,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,207
1516797506106,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797506154,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797506171,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797506178,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797506265,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,163
1516797506235,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797506235,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797506352,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,201
1516797506367,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,187
1516797506370,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797506428,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797506429,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797506430,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797506584,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797506553,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797506554,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797506561,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797506619,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797506621,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797506743,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797506748,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,211
1516797506748,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,211
1516797506751,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,211
1516797506812,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797506814,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797506896,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797506959,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,199
1516797506962,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797506959,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,208
1516797507004,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797507047,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797507011,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797507158,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797507158,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797507167,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797507203,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797507199,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,197
1516797507205,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797507358,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797507351,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797507351,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797507358,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797507396,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,199
1516797507401,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797507509,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797507545,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797507545,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797507553,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,201
1516797507596,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,204
1516797507596,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,205
1516797507661,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797507748,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797507745,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797507754,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797507816,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797507801,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,204
1516797507801,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,204
1516797507968,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797507937,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797507938,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797507947,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797508005,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797508005,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797508131,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797508131,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,189
1516797508138,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797508199,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797508201,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797508126,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,289
1516797508320,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797508320,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797508330,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797508415,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797508388,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797508393,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797508517,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797508521,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797508517,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797508564,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797508586,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797508581,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797508713,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,160
1516797508711,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797508711,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,202
1516797508711,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,208
1516797508776,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797508774,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797508873,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,165
1516797508911,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797508913,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797508919,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,202
1516797508967,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797508967,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797509039,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797509106,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797509108,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797509121,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797509191,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797509157,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797509159,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797509297,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797509346,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
